city,state,males,females,lat,lng,id,state name,Total
Greene County,TN,1,0,36.1704475,-82.90679594,47,Tennessee,1
Greeneville,TN,1,0,36.1631575,-82.8309861,47,Tennessee,1
Greenfield,TN,2,0,36.1533982,-88.8006163,47,Tennessee,2
Harrison,TN,1,0,35.1136838,-85.1380092,47,Tennessee,1
Hohenwald,TN,1,0,35.5478514,-87.5519629,47,Tennessee,1
Hornbeak,TN,1,0,36.3311777,-89.2964595,47,Tennessee,1
Humboldt,TN,1,0,35.8197917,-88.9158953,47,Tennessee,1
Huntingdon,TN,2,2,36.0006178,-88.4281063,47,Tennessee,4
Huron,TN,2,0,35.5881278,-88.532273,47,Tennessee,2
Jackson,TN,6,1,35.614517,-88.813947,47,Tennessee,7
Jasper,TN,1,0,35.0742448,-85.6260789,47,Tennessee,1
Jefferson City,TN,1,0,36.122311,-83.4923961,47,Tennessee,1
Jonesborough,TN,1,1,36.2942723,-82.4734786,47,Tennessee,2
Kingsport,TN,1,0,36.5484341,-82.5618186,47,Tennessee,1
Kingston,TN,1,0,35.8809084,-84.5085447,47,Tennessee,1
Knoxville,TN,15,3,35.9584625,-83.9520189,47,Tennessee,18
LaVergne,TN,1,0,36.05089,-86.577127,47,Tennessee,1
Lebanon,TN,3,0,36.208065,-86.2905052,47,Tennessee,3
Lincoln County,TN,2,1,35.180651,-86.60132844,47,Tennessee,3
Louisville,TN,2,1,35.8217479,-84.0479643,47,Tennessee,3
Maryville,TN,3,1,35.7564719,-83.9704593,47,Tennessee,4
Memphis,TN,82,10,35.1490215,-90.0516285,47,Tennessee,92
Millington,TN,1,1,35.3414745,-89.8973084,47,Tennessee,2
Monterey,TN,1,0,36.1475642,-85.2683022,47,Tennessee,1
Murfreesboro,TN,1,1,35.845999,-86.3920452,47,Tennessee,2
Nashville,TN,33,0,36.1949274,-86.7417714,47,Tennessee,33
New Market,TN,1,0,36.1039767,-83.5526751,47,Tennessee,1
Newport,TN,2,0,35.9670412,-83.1876578,47,Tennessee,2
Pulaski,TN,1,0,35.1998023,-87.0308412,47,Tennessee,1
Red Boiling Springs,TN,1,1,36.5333888,-85.8499798,47,Tennessee,2
Ripley,TN,1,0,35.7453551,-89.5297973,47,Tennessee,1
Rockwood,TN,1,0,35.8656284,-84.68494,47,Tennessee,1
Rossville,TN,1,0,35.0484242,-89.5425786,47,Tennessee,1
Santa Fe,TN,2,2,35.735069,-87.1280625,47,Tennessee,4
Seymour,TN,1,0,35.8810385,-83.77662173,47,Tennessee,1
Shelby County,TN,1,0,35.201907,-89.86658436,47,Tennessee,1
Smyrna,TN,2,0,35.9828413,-86.5186045,47,Tennessee,2
Spring Hill,TN,1,0,35.751179,-86.9300023,47,Tennessee,1
Springfield,TN,3,0,36.5092119,-86.8849984,47,Tennessee,3
Sweetwater,TN,1,0,35.6014636,-84.4610394,47,Tennessee,1
Tallahassee,TN,1,0,35.9295608,-84.1125458,47,Tennessee,1
Tullahoma,TN,1,0,35.3620235,-86.2094342,47,Tennessee,1
Winchester,TN,1,0,35.1859163,-86.1122071,47,Tennessee,1
knoxville,TN,1,0,35.9603948,-83.9210261,47,Tennessee,1
Ashland City,TN,0,1,36.2742207,-87.0641699,47,Tennessee,1
Brentwood,TN,0,1,36.0325687,-86.7825235,47,Tennessee,1
Covington,TN,0,1,35.5642474,-89.6464672,47,Tennessee,1
Crossville,TN,0,1,35.9489566,-85.0269015,47,Tennessee,1
Culleoka,TN,0,1,35.4795186,-86.9830602,47,Tennessee,1
Hendersonville,TN,0,1,36.3047735,-86.6199957,47,Tennessee,1
Johnson County,TN,0,2,36.438022,-81.85199208,47,Tennessee,2
Lyles,TN,0,1,35.9197867,-87.3450119,47,Tennessee,1
Madisonville,TN,0,1,35.5197984,-84.3635338,47,Tennessee,1
Mountain City,TN,0,2,36.4745636,-81.804838,47,Tennessee,2
Wilson County,TN,0,1,36.157129,-86.32251154,47,Tennessee,1
Algona,IA,1,0,43.0699663,-94.233019,19,Iowa,1
Ames,IA,2,0,42.0279667,-93.64472273,19,Iowa,2
Cedar Rapids,IA,1,0,41.9758872,-91.6704053,19,Iowa,1
Clarinda,IA,1,0,40.7419352,-95.038313,19,Iowa,1
Clinton,IA,1,0,41.9054695,-90.5599971,19,Iowa,1
Council Bluffs,IA,2,2,41.2621283,-95.8613912,19,Iowa,4
Davenport,IA,2,1,41.5236436,-90.5776368,19,Iowa,3
Des Moines,IA,11,1,41.5910641,-93.6037149,19,Iowa,12
Dow City,IA,1,0,41.9288774,-95.49389,19,Iowa,1
Fort Madison,IA,1,0,40.6297632,-91.3151506,19,Iowa,1
Iowa City,IA,1,0,41.6606893,-91.5302214,19,Iowa,1
Manhattan,IA,1,0,43.3910746,-95.1674964,19,Iowa,1
Marshalltown,IA,2,0,42.0448121,-92.9103964,19,Iowa,2
Mediapolis,IA,1,0,41.008076,-91.1633978,19,Iowa,1
Muscatine,IA,1,1,41.424473,-91.0432051,19,Iowa,2
North Liberty,IA,1,0,41.748868,-91.5972564,19,Iowa,1
Oelwein,IA,1,0,42.6733171,-91.9135036,19,Iowa,1
Pella,IA,1,0,41.4080534,-92.9163091,19,Iowa,1
Perry,IA,1,0,41.8385989,-94.1071813,19,Iowa,1
Rock Island,IA,1,0,41.5123284,-90.5128488,19,Iowa,1
Rockwell City,IA,2,0,42.3952576,-94.6338671,19,Iowa,2
Sioux City,IA,2,2,42.4966815,-96.4058782,19,Iowa,4
Storm Lake,IA,1,0,42.6410915,-95.2097179,19,Iowa,1
Swisher,IA,1,0,41.845563,-91.6929542,19,Iowa,1
Waterloo,IA,5,1,42.4927641,-92.3429631,19,Iowa,6
Waukee,IA,1,0,41.6116552,-93.8852266,19,Iowa,1
Zearing,IA,1,0,42.1612414,-93.2970164,19,Iowa,1
Ankeny,IA,0,1,41.7318715,-93.6003837,19,Iowa,1
Alma,AR,3,1,35.4953205,-94.23365777,05,Arkansas,4
Altheimer,AR,1,0,34.3192636,-91.8473565,05,Arkansas,1
Arkadelphia,AR,1,0,34.134076,-93.06940144,05,Arkansas,1
Arkansas County,AR,1,0,34.2521305,-91.39387615,05,Arkansas,1
Ash Flat,AR,1,0,36.2239566,-91.6084751,05,Arkansas,1
Ashdown,AR,1,0,33.6753495,-94.12274022,05,Arkansas,1
Batesville,AR,2,0,35.7888005,-91.65048194,05,Arkansas,2
Baxter County,AR,1,0,36.2428453,-92.1611652,05,Arkansas,1
Benton,AR,1,0,36.3245177,-93.8778745,05,Arkansas,1
Blytheville,AR,1,0,35.9314365,-89.89440489,05,Arkansas,1
Bryant,AR,1,0,34.5959265,-92.4890469,05,Arkansas,1
Cabot,AR,1,0,34.9803265,-92.01916115,05,Arkansas,1
Calico Rock,AR,1,0,36.1195143,-92.1359867,05,Arkansas,1
Cleburne County,AR,1,0,35.53682305,-92.02029376,05,Arkansas,1
Conway,AR,3,1,35.0886963,-92.4421011,05,Arkansas,4
Delight,AR,1,0,34.0314949,-93.502959,05,Arkansas,1
Drew County,AR,1,0,33.5897655,-91.71492844,05,Arkansas,1
Dumas,AR,1,0,33.8870477,-91.4917899,05,Arkansas,1
Fort Smith,AR,1,2,35.3857623,-94.3986725,05,Arkansas,3
Garland City,AR,1,0,33.3596803,-93.7098502,05,Arkansas,1
Garland County,AR,2,0,34.5814975,-93.10630903,05,Arkansas,2
Gentry,AR,1,0,36.2675793,-94.4846602,05,Arkansas,1
Haskell,AR,1,0,34.5014817,-92.636552,05,Arkansas,1
Heber Springs,AR,1,1,35.5068385,-92.0169177,05,Arkansas,2
Hope,AR,1,0,33.6670616,-93.5915665,05,Arkansas,1
Hot Springs,AR,2,0,34.4310705,-93.04270134,05,Arkansas,2
Jacksonville,AR,4,0,34.8703682,-92.08308031,05,Arkansas,4
Jonesboro,AR,3,0,35.8209895,-90.6682606,05,Arkansas,3
Judsonia,AR,1,0,35.270085,-91.6398575,05,Arkansas,1
Lafayette County,AR,1,0,33.2503435,-93.593386,05,Arkansas,1
Lake City,AR,1,0,35.821246,-90.45981603,05,Arkansas,1
Lawrence County,AR,1,0,36.070223,-91.08927576,05,Arkansas,1
Little Rock,AR,21,1,34.7464809,-92.2895948,05,Arkansas,22
Magazine,AR,1,0,35.1509249,-93.8068652,05,Arkansas,1
Magnolia,AR,1,0,33.3033665,-93.21708237,05,Arkansas,1
Malvern,AR,1,0,34.3623149,-92.8129463,05,Arkansas,1
Melbourne,AR,1,0,36.0595148,-91.9084819,05,Arkansas,1
Memphis,AR,1,0,35.1051769,-90.0705635,05,Arkansas,1
Morrilton,AR,1,0,35.15385,-92.74441073,05,Arkansas,1
Mountain Home,AR,1,0,36.358703,-92.34474499,05,Arkansas,1
N. Little Rock,AR,1,0,34.7554325,-92.15977738,05,Arkansas,1
Newport,AR,2,1,35.623097,-91.25760216,05,Arkansas,3
Norfolk,AR,1,0,36.1789922,-94.0990779,05,Arkansas,1
North Little Rock,AR,3,1,34.7941368,-92.3579062,05,Arkansas,4
Ozark,AR,1,0,35.4998065,-93.84532822,05,Arkansas,1
Paragould,AR,3,0,36.0452505,-90.51709128,05,Arkansas,3
Pine Bluff,AR,9,1,34.210538,-92.01652905,05,Arkansas,10
Pleasant Plains,AR,1,0,35.5500796,-91.6262486,05,Arkansas,1
Pocahontas,AR,1,0,36.2662065,-90.97010316,05,Arkansas,1
Rector,AR,1,0,36.264507,-90.29461577,05,Arkansas,1
Romance,AR,1,0,35.2409171,-92.051258,05,Arkansas,1
Sardis,AR,2,0,34.5317605,-92.407933,05,Arkansas,2
Searcy,AR,1,2,35.8867418,-92.4292259,05,Arkansas,3
Shannon Hills,AR,1,0,34.6200931,-92.3954325,05,Arkansas,1
Stuttgart,AR,2,1,34.473245,-91.53736755,05,Arkansas,3
Swifton,AR,1,0,35.821742,-91.1284584,05,Arkansas,1
Taylor,AR,1,1,33.1004108,-93.4610066,05,Arkansas,2
Texarkana,AR,2,1,33.4336685,-93.99082714,05,Arkansas,3
West Fork,AR,1,0,35.9242477,-94.1885387,05,Arkansas,1
Wynne,AR,2,1,35.231113,-90.78818517,05,Arkansas,3
Yellville,AR,1,0,36.228651,-92.68164228,05,Arkansas,1
Greenland,AR,0,2,35.996819,-94.18753643,05,Arkansas,2
Imboden,AR,0,1,36.2025683,-91.1745727,05,Arkansas,1
Midway,AR,0,1,34.2542589,-92.9635065,05,Arkansas,1
Pike County,AR,0,3,34.1467645,-93.63269068,05,Arkansas,3
Rogers,AR,0,1,36.3076935,-94.08133943,05,Arkansas,1
Alorton,IL,1,0,38.589773,-90.1201087,17,Illinois,1
Alpha,IL,1,0,41.1917031,-90.3801274,17,Illinois,1
Aurora,IL,1,0,41.7605849,-88.3200715,17,Illinois,1
Batavia,IL,1,0,41.8500284,-88.3125738,17,Illinois,1
Belleville,IL,4,0,38.5200504,-89.9839935,17,Illinois,4
Bellwood,IL,4,0,41.8814197,-87.883117,17,Illinois,4
Belvidere,IL,2,0,42.2583528,-88.8416115,17,Illinois,2
Berwyn,IL,1,0,41.8505874,-87.7936685,17,Illinois,1
Bloomington,IL,3,0,40.4842027,-88.9936873,17,Illinois,3
Bolingbrook,IL,1,1,41.7003302,-88.0717708,17,Illinois,2
Brooklyn,IL,1,0,38.6586617,-90.1659431,17,Illinois,1
Burbank,IL,1,1,41.741406,-87.7686078,17,Illinois,2
Cahokia,IL,1,0,38.5708849,-90.1901113,17,Illinois,1
Calhokia,IL,1,0,38.5708849,-90.1901113,17,Illinois,1
Calumet City,IL,5,1,41.6155909,-87.5294871,17,Illinois,6
Calumet Park,IL,2,0,41.6628119,-87.6606037,17,Illinois,2
Carterville,IL,2,0,37.7600501,-89.0772991,17,Illinois,2
Champaign,IL,2,2,40.1164205,-88.2433829,17,Illinois,4
Chicago,IL,384,24,41.8756208,-87.6243706,17,Illinois,408
Chicago Heights,IL,1,0,41.5062834,-87.6357079,17,Illinois,1
Cicero,IL,3,0,41.8455878,-87.7539448,17,Illinois,3
Crystal Lake,IL,1,0,42.2411344,-88.3161965,17,Illinois,1
Danville,IL,3,1,40.125222,-87.6304614,17,Illinois,4
Darien,IL,1,3,41.7499912,-87.9803395,17,Illinois,4
DeKalb,IL,1,0,41.9294736,-88.7503647,17,Illinois,1
Decatur,IL,2,0,39.8454163,-88.9524151,17,Illinois,2
Dekalb,IL,1,1,41.9294736,-88.7503647,17,Illinois,2
Dolton,IL,1,0,41.6389236,-87.607268,17,Illinois,1
East St Louis,IL,4,0,38.6244952,-90.1509429,17,Illinois,4
East St. Louis,IL,8,1,38.6244952,-90.1509429,17,Illinois,9
Edwardsville,IL,1,0,38.8114364,-89.953157,17,Illinois,1
Elgin,IL,2,0,42.03620165,-88.28617347,17,Illinois,2
Evanston,IL,5,0,42.0447388,-87.6930459,17,Illinois,5
Freeport,IL,1,0,42.2966861,-89.6212271,17,Illinois,1
Galesburg,IL,2,0,40.9478158,-90.3712395,17,Illinois,2
Granite City,IL,1,0,38.7014389,-90.1487199,17,Illinois,1
Harvard,IL,1,1,42.422241,-88.6137101,17,Illinois,2
Harvey,IL,4,0,41.6100344,-87.6467132,17,Illinois,4
Havana,IL,1,1,40.3014316,-90.0633625,17,Illinois,2
Henry,IL,1,1,41.3418549,-90.1177442,17,Illinois,2
Highland,IL,1,0,38.7394918,-89.6712008,17,Illinois,1
Homewood,IL,2,0,41.5572567,-87.6656015,17,Illinois,2
Humboldt Park,IL,2,0,41.9057668,-87.7041737,17,Illinois,2
Ivesdale,IL,1,0,39.9433658,-88.4553363,17,Illinois,1
Joliet,IL,7,1,41.525031,-88.0817252,17,Illinois,8
Kankakee,IL,1,0,41.1200325,-87.8611531,17,Illinois,1
Lansing,IL,1,0,41.5647575,-87.538931,17,Illinois,1
Lyons,IL,1,0,41.811108,-87.8232695,17,Illinois,1
Madison,IL,1,0,38.811063,-89.9017112,17,Illinois,1
Manchester,IL,4,2,39.5422692,-90.3323435,17,Illinois,6
Markham,IL,1,0,41.5936453,-87.6947699,17,Illinois,1
Matteson,IL,1,0,41.5039235,-87.7131018,17,Illinois,1
Mattoon,IL,2,0,39.4842821,-88.3773279,17,Illinois,2
Maywood,IL,6,1,41.8791979,-87.8431155,17,Illinois,7
Mount Vernon,IL,1,0,38.3172715,-88.9031201,17,Illinois,1
Mulberry Grove,IL,1,0,41.9908677,-88.3347128,17,Illinois,1
Orland Park,IL,1,0,41.6303103,-87.8539425,17,Illinois,1
Park Forest,IL,1,0,41.4914236,-87.6744891,17,Illinois,1
Pekin,IL,2,1,40.5675388,-89.640658,17,Illinois,3
Peoria,IL,10,4,40.6938609,-89.5891008,17,Illinois,14
Polo,IL,1,1,41.986141,-89.5792782,17,Illinois,2
Poplar Grove,IL,1,0,41.4578121,-90.4565204,17,Illinois,1
Posen,IL,2,0,41.6317008,-87.681437,17,Illinois,2
Quincy,IL,1,0,39.9356016,-91.4098727,17,Illinois,1
Richmond,IL,1,0,42.4758522,-88.3059251,17,Illinois,1
Riverdale,IL,2,0,41.6333678,-87.6331021,17,Illinois,2
Rockford,IL,14,1,42.2713945,-89.093966,17,Illinois,15
Round Lake Beach,IL,1,0,42.3716881,-88.0900815,17,Illinois,1
Sauk Village,IL,1,0,41.4883685,-87.5675414,17,Illinois,1
Springfield,IL,4,1,39.7989763,-89.6443688,17,Illinois,5
Sweetwater,IL,1,0,38.589651,-89.871723,17,Illinois,1
Tinley Park,IL,1,0,41.5733669,-87.7844944,17,Illinois,1
Urbana,IL,1,0,40.1105875,-88.2072697,17,Illinois,1
Wayne County,IL,1,0,38.4318295,-88.42483945,17,Illinois,1
Westfield,IL,1,0,39.4564247,-87.996146,17,Illinois,1
Wheeling,IL,1,0,42.1251965,-87.92932893,17,Illinois,1
Whiteside County,IL,1,0,41.7590045,-89.9376086,17,Illinois,1
Will County,IL,1,0,41.4194058,-87.9994754,17,Illinois,1
Wilmette,IL,1,0,42.0770909,-87.7238936,17,Illinois,1
Woodlawn,IL,1,0,41.7794786,-87.599493,17,Illinois,1
Yorkville,IL,1,0,41.6411409,-88.4472948,17,Illinois,1
Zion,IL,3,0,42.4461322,-87.8328505,17,Illinois,3
Antioch,IL,0,2,42.4772418,-88.0956396,17,Illinois,2
Benton,IL,0,1,37.9967163,-88.9200685,17,Illinois,1
Bethalto,IL,0,1,38.9092138,-90.0406608,17,Illinois,1
Bethany,IL,0,1,39.6455916,-88.7381252,17,Illinois,1
Burr Ridge,IL,0,1,41.7489203,-87.9183919,17,Illinois,1
Cairo,IL,0,1,37.0057958,-89.1772449,17,Illinois,1
Charleston,IL,0,1,39.4961458,-88.1761521,17,Illinois,1
Evansville,IL,0,1,38.0903289,-89.9384406,17,Illinois,1
Highland Park,IL,0,1,42.1816919,-87.8003438,17,Illinois,1
Libertyville,IL,0,1,42.2830786,-87.9531303,17,Illinois,1
Melrose Park,IL,0,1,41.9005865,-87.8567277,17,Illinois,1
Newton,IL,0,1,38.9904607,-88.1618716,17,Illinois,1
Altro,KY,1,0,37.3809251,-83.3821253,21,Kentucky,1
Aurora,KY,1,0,36.7767204,-88.1441967,21,Kentucky,1
Bellevue,KY,1,0,39.0352618,-84.46559642,21,Kentucky,1
Big Spring,KY,1,0,37.7992318,-86.1521912,21,Kentucky,1
Booneville,KY,1,0,37.4761991,-83.6749145,21,Kentucky,1
Bowling Green,KY,3,0,36.9903199,-86.4436018,21,Kentucky,3
Brandenburg,KY,2,1,37.9989592,-86.1694143,21,Kentucky,3
Calvert City,KY,1,0,37.0333896,-88.3500362,21,Kentucky,1
Campbellsville,KY,1,0,37.3433974,-85.3419069,21,Kentucky,1
Carlisle County,KY,1,0,36.86291665,-88.97007725,21,Kentucky,1
Cave City,KY,1,0,37.1367171,-85.9569195,21,Kentucky,1
Christian County,KY,2,0,36.8980864,-87.4794504,21,Kentucky,2
Clark County,KY,1,1,37.96916,-84.15617738,21,Kentucky,2
Corbin,KY,1,0,36.9486986,-84.0968761,21,Kentucky,1
Covington,KY,1,0,39.0836777,-84.5085541,21,Kentucky,1
Crestwood,KY,1,0,38.0097999,-84.5110499,21,Kentucky,1
Danville,KY,2,1,37.6456329,-84.7721702,21,Kentucky,3
Evarts,KY,1,0,36.8655065,-83.19868363,21,Kentucky,1
Ezel,KY,1,0,37.8911964,-83.4443502,21,Kentucky,1
Fern Creek,KY,1,0,38.15979,-85.5877362,21,Kentucky,1
Fort Knox,KY,2,1,37.8897175,-85.96642601,21,Kentucky,3
Frankfort,KY,1,0,38.2009055,-84.8732836,21,Kentucky,1
Ft Thomas,KY,1,0,39.0785913,-84.4485361,21,Kentucky,1
Graham,KY,1,1,37.2517099,-87.2797187,21,Kentucky,2
Gravel Switch,KY,1,1,37.5786819,-85.052181,21,Kentucky,2
Gray,KY,1,0,36.9425894,-84.0082631,21,Kentucky,1
Greensburg,KY,1,1,37.2608936,-85.4988548,21,Kentucky,2
Greenup County,KY,1,0,38.565189,-82.95234257,21,Kentucky,1
Greenville,KY,1,1,37.2011539,-87.1788854,21,Kentucky,2
Guston,KY,1,0,37.8928444,-86.2219159,21,Kentucky,1
Hazard,KY,1,2,37.24954,-83.1932284,21,Kentucky,3
Heidrick,KY,1,0,36.8825878,-83.8785356,21,Kentucky,1
Hillsboro,KY,2,0,38.293412,-83.6588043,21,Kentucky,2
Hillsboro ,KY,1,0,38.293412,-83.6588043,21,Kentucky,1
Hodgenville,KY,1,0,37.5739497,-85.7399606,21,Kentucky,1
Hopkinsville,KY,3,4,36.8656009,-87.4886186,21,Kentucky,7
Jackson County,KY,1,0,37.415968,-83.99615884,21,Kentucky,1
Jenkins,KY,2,2,37.1734372,-82.6309892,21,Kentucky,4
Knott County,KY,1,0,37.3492525,-82.93784858,21,Kentucky,1
Knox County,KY,1,0,36.8934427,-83.8545725,21,Kentucky,1
Lawrenceburg,KY,1,0,38.0372967,-84.8966171,21,Kentucky,1
Lee County,KY,1,0,37.602247,-83.7008006,21,Kentucky,1
Lexington,KY,11,1,38.0464066,-84.4970393,21,Kentucky,12
London,KY,2,0,37.1289771,-84.0832646,21,Kentucky,2
Louisville,KY,39,8,38.2542376,-85.759407,21,Kentucky,47
Manchester,KY,1,0,37.1537007,-83.7618641,21,Kentucky,1
McDowell,KY,1,0,37.4559336,-82.7362693,21,Kentucky,1
Meads,KY,1,0,38.4125817,-82.7090513,21,Kentucky,1
Middlesboro,KY,1,0,36.6084155,-83.7165824,21,Kentucky,1
Murray,KY,2,0,36.6103334,-88.314761,21,Kentucky,2
Nelson County,KY,3,0,37.756668,-85.53226818,21,Kentucky,3
Nicholasville,KY,2,0,37.8806341,-84.5729961,21,Kentucky,2
Owensboro,KY,1,0,37.7742152,-87.1133304,21,Kentucky,1
Paducah,KY,1,0,37.0833893,-88.6000478,21,Kentucky,1
Pikeville,KY,1,0,37.4792672,-82.5187629,21,Kentucky,1
Pineville,KY,4,1,36.7620301,-83.6949176,21,Kentucky,5
Pulaski County,KY,1,1,37.1125715,-84.59727103,21,Kentucky,2
Radcliff,KY,1,1,37.8403456,-85.9491298,21,Kentucky,2
Ratliff,KY,1,0,37.3414951,-82.4265383,21,Kentucky,1
Rosspoint,KY,1,0,36.8823117,-83.2893459,21,Kentucky,1
Salyersville,KY,1,0,37.7525922,-83.0687816,21,Kentucky,1
Shepherdsville,KY,1,0,37.9883991,-85.7157924,21,Kentucky,1
Shively,KY,1,0,38.2000701,-85.8227413,21,Kentucky,1
Simpson County,KY,1,0,36.7582165,-86.57289627,21,Kentucky,1
Simpsonville,KY,1,0,38.22257,-85.3552349,21,Kentucky,1
Somerset,KY,3,1,37.0920222,-84.6041084,21,Kentucky,4
Springfield,KY,1,0,37.6853413,-85.2221819,21,Kentucky,1
Tomahawk,KY,1,1,37.8687052,-82.5970984,21,Kentucky,2
Tompkinsville,KY,1,0,36.7022797,-85.6916396,21,Kentucky,1
Waynesburg,KY,1,0,37.3328559,-84.6716111,21,Kentucky,1
Willisburg,KY,1,1,37.8097892,-85.126347,21,Kentucky,2
Ages,KY,0,1,36.8578673,-83.2462884,21,Kentucky,1
Burkesville,KY,0,1,36.7903399,-85.3705186,21,Kentucky,1
Fort Mitchell,KY,0,1,39.0595047,-84.5474432,21,Kentucky,1
Grapevine,KY,0,1,37.3000449,-87.4858321,21,Kentucky,1
Laurel County,KY,0,1,37.1374455,-84.11476508,21,Kentucky,1
Pine Knot,KY,0,1,36.6509124,-84.4385489,21,Kentucky,1
Rowan County,KY,0,1,38.206915,-83.44257646,21,Kentucky,1
Winchester,KY,0,1,37.990079,-84.1796503,21,Kentucky,1
American Fork,UT,1,0,40.3768954,-111.7957645,49,Utah,1
Brigham City,UT,1,1,41.5102129,-112.0155015,49,Utah,2
Canyonlands National Park,UT,2,0,38.1666522,-109.984017,49,Utah,2
Cedar City,UT,1,1,37.6774769,-113.0618931,49,Utah,2
Cottonwood Heights,UT,1,0,40.6196702,-111.8102104,49,Utah,1
Draper,UT,2,0,40.5246711,-111.8638226,49,Utah,2
Grantsville,UT,1,0,40.6000817,-112.4635316,49,Utah,1
Helper,UT,2,0,39.6841305,-110.8546053,49,Utah,2
Holladay,UT,1,1,40.6688363,-111.8246557,49,Utah,2
Kaysville,UT,1,0,41.0349847,-111.9383931,49,Utah,1
Midvale,UT,1,2,40.6110589,-111.8999353,49,Utah,3
Moab,UT,1,0,38.5738096,-109.5462146,49,Utah,1
Oakley,UT,1,1,40.7146758,-111.300734,49,Utah,2
Ogden,UT,1,0,41.21607745,-112.0080484,49,Utah,1
Orem,UT,1,0,40.2975185,-111.6944685,49,Utah,1
Price,UT,1,1,39.5994095,-110.8107148,49,Utah,2
Roy,UT,1,0,41.1617999,-112.0261903,49,Utah,1
Salt Lake City,UT,9,3,40.7606467,-111.89109,49,Utah,12
Salt Lake County,UT,1,1,40.644188,-111.9522491,49,Utah,2
South Jordan,UT,2,0,40.5621704,-111.929658,49,Utah,2
Spanish Fork,UT,1,0,40.114955,-111.654923,49,Utah,1
St George,UT,1,1,37.104153,-113.5841313,49,Utah,2
Taylorsville,UT,1,0,40.6677517,-111.9386311,49,Utah,1
Tooele County,UT,1,0,40.4898689,-113.1120989,49,Utah,1
Washington,UT,1,0,37.10051915,-113.5780533,49,Utah,1
Washington Terrace,UT,1,0,41.1727268,-111.9766208,49,Utah,1
West Valley City,UT,2,0,40.6916132,-112.0010501,49,Utah,2
Willard Bay,UT,1,0,41.4796625,-112.3286141,49,Utah,1
Salem,UT,0,1,40.0529736,-111.6734537,49,Utah,1
Anadarko,OK,1,0,35.072562,-98.2436626,40,Oklahoma,1
Arcadia,OK,2,0,35.6667233,-97.3267025,40,Oklahoma,2
Ardmore,OK,1,0,34.1742611,-97.1436254,40,Oklahoma,1
Atoka County,OK,1,0,34.419336,-95.96406506,40,Oklahoma,1
Bennington,OK,2,0,34.0045412,-96.0377597,40,Oklahoma,2
Bethany,OK,1,0,35.512678,-97.64303937,40,Oklahoma,1
Boise City,OK,1,0,36.7296748,-102.5131384,40,Oklahoma,1
Boley,OK,1,1,35.4934062,-96.4836221,40,Oklahoma,2
Caddo County,OK,1,0,35.131317,-98.3797949,40,Oklahoma,1
Calvin,OK,1,0,34.9674231,-96.2522433,40,Oklahoma,1
Chandler,OK,1,0,35.7017314,-96.8808582,40,Oklahoma,1
Choctaw,OK,1,0,34.0246234,-95.52055,40,Oklahoma,1
Clinton,OK,1,1,35.5156056,-98.9673069,40,Oklahoma,2
Coleman,OK,1,1,34.2714809,-96.4191624,40,Oklahoma,2
Coweta,OK,3,0,35.9517674,-95.650814,40,Oklahoma,3
Cushing,OK,1,1,35.9850639,-96.76697,40,Oklahoma,2
Duncan,OK,2,0,34.5023029,-97.9578129,40,Oklahoma,2
Edmond,OK,1,0,35.6672015,-97.42937037,40,Oklahoma,1
Enid,OK,3,0,36.3969501,-97.8791067,40,Oklahoma,3
Fort Smith,OK,1,0,34.9245453,-94.4916113,40,Oklahoma,1
Guthrie,OK,1,0,35.878937,-97.4253185,40,Oklahoma,1
Haskell,OK,1,0,35.2084387,-95.1115771,40,Oklahoma,1
Hominy,OK,1,0,36.4142357,-96.3952963,40,Oklahoma,1
Hugo,OK,2,0,34.017889,-95.53929158,40,Oklahoma,2
Jay,OK,1,0,36.4211914,-94.7968959,40,Oklahoma,1
Kenefic,OK,1,0,34.148149,-96.3622146,40,Oklahoma,1
Langston,OK,1,0,35.9450505,-97.2553142,40,Oklahoma,1
Lawton,OK,6,2,34.6086854,-98.3903305,40,Oklahoma,8
McLoud,OK,1,0,35.4358996,-97.0914163,40,Oklahoma,1
Miami,OK,1,0,36.8746177,-94.877374,40,Oklahoma,1
Midwest City,OK,2,2,35.4741805,-97.37978958,40,Oklahoma,4
Moore,OK,1,0,35.330747,-97.47688686,40,Oklahoma,1
Muldrow,OK,1,0,35.4062034,-94.5988306,40,Oklahoma,1
Muskogee,OK,1,1,35.7478769,-95.3696909,40,Oklahoma,2
Norman,OK,2,0,35.2225717,-97.4394816,40,Oklahoma,2
OKlahoma City,OK,1,0,35.4707419,-97.5198806,40,Oklahoma,1
Oklahoma City,OK,46,6,35.4707419,-97.5198806,40,Oklahoma,52
Oklahoma city,OK,1,0,35.4707419,-97.5198806,40,Oklahoma,1
Osage County,OK,1,0,36.579681,-96.44426818,40,Oklahoma,1
Owasso,OK,1,0,36.2695388,-95.8547119,40,Oklahoma,1
Paden,OK,1,0,35.5078487,-96.5675136,40,Oklahoma,1
Panama,OK,1,0,35.1673194,-94.6724465,40,Oklahoma,1
Paoli,OK,2,0,34.8267449,-97.2591911,40,Oklahoma,2
Pryor,OK,1,0,36.3084275,-95.3169136,40,Oklahoma,1
Sallisaw,OK,1,0,35.4603711,-94.7874463,40,Oklahoma,1
Skiatook,OK,1,0,36.3684245,-96.0013847,40,Oklahoma,1
